taxonomic lineage,TR2-64-1,WC-10-1,TR1-62-2,TR2-44-2,WC-30-2,TR1-52-2,TR1-42-2,TR2-24-2,WC-50-2,WC-40-2,WC-35-2,TR1-32-2,WC-20-2,TR2-34-2,Mel1-3,Mel1M-2,Mel2S-3,Mel3S-1,Ritt1-3,Ritt3-3,Ritt3M-3
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,725,0,0,0,180,431,243,0,151,0,621,910,413,347,0,8,18
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,30,125,43,28,259,11,71,89,21,13,0,58,66,183,76,0,8,11,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,41,454,92,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,108,0,0,97,0,0,0,0,0,0,0,24,0,0,0,0,0,13,141
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,33,0,0,0,0,0,0,0,234,0,0,16,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,9,82,0,0,131,0,0,0,0,27,0,22,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,25,0,7,123,0,0,0,0,0,0,102,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,74,0,0,0,0,0,122,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,13,0,0,0,0,0,60,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,18,0,0,0,0,11,0,18,12,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,30,0,0,0,0,0,12,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,8,0,0,0,0,18,13,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,0,7,0,24,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.Planctomycetes,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Planctomycetota;class.vadinHA49,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,21,117,0,0,0,0,0,273,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,50,0,0,0,23,40,78,0,49,0,0,0,0,20,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,32,0,0,0,114,0,0,0,0,0,84,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,74,0,0,9,35,0,0,0,0,0,101,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,35,58,0,3,63,19,0,0,0,0,0,15,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,7,0,0,0,12,0,0,0,13,0,142,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,75,0,0,72,0,0,0,0,0,0,21,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,100,0,0,0,0,0,65,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,19,0,0,0,9,31,23,0,7,0,0,0,33,27,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,113,0,0,0,0,0,0,0,11,0,0,4,0,8,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,18,0,0,0,0,50,63,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,49,0,0,0,0,0,50,0,16,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,60,0,0,0,0,0,37,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,72,0,0,15,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,31,0,0,0,0,0,37,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,11,20,0,0,11,0,0,0,0,21,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,25,12,0,0,0,0,0,26,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,43,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,20,0,0,12,0,0,0,0,0,0,14,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,10,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,34
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,7,0,0,0,0,0,17,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,8,7,0,0,0,0,0,7,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,6,0,0,187,9,116,149,77,4,0,0,284,150,0,0,0,0,16
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,114,0,0,0,0,105,312,0,24,0,0,0,0,61,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,109,240,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,180,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,52,0,0,0,35,0,0,0,0,0,0,0,45,61,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,106
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,29
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,3,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,70,76,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,13,102
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,4,19,0,0,5,28,0,0,0,27,0,16,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,191,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,28,0,19,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,29,4,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,48,0,0,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,142
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,87,0,0,4
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,16,0,0,41,0,0,208,25,0,0,0,0,0,56,0,0,0,0,488
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,211,152,34,0,0,15
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,27,0,0,16,403,0,0,0,0,32,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,263
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,72,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,81,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,7,11,4,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,574,0,0,0,0,1392,111,0,5824,0,167,476,529,212,0,182,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,16,1167,99,0,184,0,0,178,0,0,1168,983,182
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,124,0,0,0,0,0,0,0,862,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,125,18,0,0,70,416
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,55,0,5,0,27,262,194,0,6,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,150,0,0,0,0,0,0,0,197,0,0,50,58,24,0,0,18
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,86,0,0,0,0,0,0,0,208,0,0,0,0,28,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,48,136,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,45,0,0,0,13,70,139,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,6,0,0,22,14,0,0,0,0,0,14,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,32,0,0,8,50,0,0,0,0,0,9,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,277,0,0,0,55,8,109,0,221,0,16,74,533,750,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,32,40,0,0,171,0,14,228,233,382,7,50,30
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,118,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,26,0,0,0,0,0,0,0,13,0,0,0,32,57,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,12,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,12,0,0,15,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,120,0,0,0,0,0,15,0,8,0,0,0,4,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0
super kingdom.Bacteria;phylum.Proteobacteria;class.Alphaproteobacteria,0,0,14,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
