"","ASV","TR2-64-1","WC-10-1","TR1-62-2","TR2-44-2","WC-30-2","TR1-52-2","TR1-42-2","TR2-24-2","WC-50-2","WC-40-2","WC-35-2","TR1-32-2","Mel1-3","Mel1M-2","Mel2S-3","Mel3S-1","Ritt1-3","Ritt3-3","Ritt3M-3","WC-20-2","TR2-34-2","count","reads","median","dev"
"489","ASV_507",0,0,0,0.001325962,0,0,0.0002410348,0.001255845,0,0,0,5.865017e-05,0,0,0,0,0,0,0,0.0003880159,0.0003268134,"6",0.000171253393809524,0,0.000389765353839753
"490","ASV_508",0,0,0,0,0.0006184037,0,0,0,0.0001963248,0,0.002222815,0,0,0,0,0,0,0,0.0002826988,0,0,"4",0.000158106776190476,0,0.000495824509922156
"491","ASV_509",0.004978405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000237066904761905,0,0.00108637703584032
"492","ASV_510",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001083025,0.00133547,0.00146947,0,0,9.423294e-05,0,0,"4",0.000143213116190476,0,0.000420280950713839
"493","ASV_511",0,0,0.0008384162,0.0004045307,0,0.0001361153,0,0,9.81624e-05,0,0,0.0002052756,0.0003944118,0,0,0,0.0002098762,0.0006389388,0.0004476065,0,0,"9",0.000160634928571429,0,0.000245276984831578
"494","ASV_512",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001214064,0.0005911663,0,0.0003651079,0.0023087071,0,0,"4",0.000161256557142857,0,0.000513885791727917
"495","ASV_513",0,0,0,0,0.0003916557,0,0,0,0.0001766923,0.0007393627,0.0005112474,0,0,0,0.0008012821,0.0004560426,0,0,0,0.0001940079,0,"7",0.000155728128571429,0,0.000261823999457829
"496","ASV_514",0,0,0,0,0.0004122691,0,0,0,0,0,0,0,0,0.0002166049,4.856255e-05,0.001891732,0,0,0,0.0001108617,0,"4",0.000127620488095238,0,0.000416422581191103
"497","ASV_515",0,0,0,0,0.0024736148,0,0,0,0,0,0.0003334222,0,0,0,9.71251e-05,0,0,0,0,0.0002217233,0,"4",0.000148851685714286,0,0.000539594372557067
"498","ASV_516",0,0,0.0002305645,0.000337109,0,0.001050032,0.000455288,0,0,0,0.0001111407,0,0,0,0,0,0,9.127696e-05,0.0001177912,0,0.0005882641,"8",0.000141974593333333,0,0.000267766455991351
"499","ASV_517",0,0,0,0,0,0,0,0.0032865731,0,0,0,0,0,0,0,0,0,0,0,0,0.0003758354,"2",0.000174400404761905,0,0.000717777453836958
"500","ASV_518",0,0,0,0,0.002040732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001274909,0,"2",0.000157887666666667,0,0.000513151109962293
"501","ASV_519",0,0,0,0,0.0002885884,0,0,0,9.81624e-05,0,0,0,0,0,0,0,0,0.0013995801,0.0002355824,0.0019400793,0,"5",0.000188666314285714,0,0.000506145028332459
"502","ASV_520",0.002835383,0.002513006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0.00025468519047619,0,0.000805991328784598
"503","ASV_521",0,0,0,0,0,0,0,0.0033400134,0,0,0,0,0,0,0,0,0,0,0,0,0.0002941321,"2",0.000173054547619048,0,0.000728467494091043
"504","ASV_522",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004320443,0,0,0,"1",0.000205735380952381,0,0.000942797956344862
"505","ASV_523",0.004648709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000221367095238095,0,0.00101443147030107
"506","ASV_524",0,0,0,0,0.0001030673,0,0,0,0.0011583163,0,0.0001778252,0,0,0.0002815864,0.0006070319,0.0002364665,0,0,0,0.0004711621,0,"7",0.00014454550952381,0,0.000289038802630183
"507","ASV_525",0,0,0,0,0,0,0,0.0023513694,0,0,0,0,0,0,0,0,0,0,0,0,0.0008660555,"2",0.00015321070952381,0,0.000537868303238257
"508","ASV_526",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006498148,0.0011412199,0.0004222616,0,0,0,0.0010809013,0,"4",0.000156866552380952,0,0.000357389506928903
"509","ASV_527",0,0,0,0.0006067961,0,0,0.0002410348,0.000240481,0,0,0,0,0,0,0,0,0,0,0,0,0.001536023,"4",0.000124968328571429,0,0.000354650412632749
"510","ASV_528",0,0,0.001131862,0,0,0.001633383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0.000131678333333333,0,0.000423375055882764
"511","ASV_529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003477948,0,0.000494723,0,0,"2",0.00018917480952381,0,0.000761227425205741
"512","ASV_530",0,0,0.0003144061,0,0,0.0009528069,0.000455288,0,3.926496e-05,0,0,0.0004985264,0,0,0,0,0,0,0,0,0.0003104727,"5",0.000122417383809524,0,0.000249573297884683
"513","ASV_531",0,0,0,0,0.002329321,0,0,0,0,0,0,0,0,8.664197e-05,0,0.0001351237,0,0,0,0.0003048696,0,"4",0.000135997917619048,0,0.000507742204951552
"514","ASV_532",0,0,0,0,0.001010059,0,0,0,7.852992e-05,0.0004293074,0.0002222815,0,0,0.000129963,0.0003156566,0.0003715902,0,0,0,0.0003603004,0,"8",0.000138937524761905,0,0.000248912516227661
"515","ASV_534",0,0,0,0,0,0,0,0,0,0,0,0,0.0004151703,0.0002382654,0,0,0,0,0.0024500565,0,0,"3",0.000147785342857143,0,0.000537273811626811
"516","ASV_535",0,0,0.0015720304,0,0,0.0007583565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003104727,"3",0.000125755219047619,0,0.000374878352241743
"517","ASV_538",0,0,0,0,0.0003710422,0,0,0,0,0.0011925205,0.0014003734,0,0,0,0,0,0,0,0,0,0,"3",0.000141139814285714,0,0.000393858713615678
"518","ASV_539",0,0,0,0,0,0,0,0,0,0,0,0.001920793,0,0,0,0,0,0,0,0,0,"1",9.14663333333333e-05,0,0.000419151396040062
"519","ASV_540",0,0,0,0,0.0005359499,0,0,0,0,0,0,0,0,0,0.0007770008,0.0009627565,0,0,0,0.0003603004,0,"4",0.000125524171428571,0,0.000284324315278666
"520","ASV_541",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001083025,0.0001942502,0,0,0.0003955335,0.0024029401,0,0,"4",0.000147667919047619,0,0.000525457341031773
"521","ASV_542",0,0,0,0,0.0003298153,0,0,0.0004008016,9.81624e-05,0.0006201107,0.001333689,0,0,0,0,0,0,0,0,0,8.170335e-05,"6",0.000136394397619048,0,0.000320805463800728
"522","ASV_544",0,0,0,0,0.001422328,0,0,0.001042084,0,0,0.0003556504,0,0,0,0,0,0,0,0,5.543084e-05,0,"4",0.00013692824952381,0,0.000377145829342744
"523","ASV_545",0.004121196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000196247428571429,0,0.000899318696369011
"524","ASV_546",0,0,0,0,0.0006390172,0,0,0,0.0005889744,0,0.0003334222,0,0,0.0005631728,9.71251e-05,0.0003209188,0,0,0,0,0,"6",0.000121077642857143,0,0.000222276207173716
"525","ASV_547",0.003494774,0.000749493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0.000202107952380952,0,0.000771925675029564
"526","ASV_548",0,0.005422802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000258228666666667,0,0.00118335241160752
"527","ASV_549",0,0,0,0,0.002535455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000120735952380952,0,0.000553281640888298
"528","ASV_550",0,0,0,0,0.002535455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000120735952380952,0,0.000553281640888298
"529","ASV_551",0,0.005378714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000256129238095238,0,0.0011737316212628
"530","ASV_552",0,0.005334627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000254029857142857,0,0.00116411104913596
"531","ASV_553",0,0,0,0,0.0012986478,0,0,0,0,0,0.0002222815,0,0,0,0,0.0008107423,0,0,0,0,0,"3",0.000111031980952381,0,0.000326673241482829
"532","ASV_555",0,0,0,0,0,0,0,0,0.0001177949,0,0,0,0.0023872294,0,0,0,0,0,0,0,0,"2",0.000119286871428571,0,0.000520284697790105
"533","ASV_556",0,0,0.0010480203,0,0,0.0002527855,0.0009641394,0,0,0,0,0.0001173003,0,0,0,0,0.0003597877,0,0,0,0,"5",0.00013057300952381,0,0.000306348075166785
"534","ASV_557",0,0,0,0,0,3.889008e-05,0.0001071266,0,0,0.001454875,0.001155864,0,0,0,0,0,0,0,0,0,0,"3",0.00013127408,0,0.000393940403690342
"535","ASV_558",0,0,0,0,0,0,0,0.0006680027,0,0,0,0,0,0,0,0,0,0,0,0,0.001536023,"2",0.000104953604761905,0,0.000358766903541381
"536","ASV_559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002009965,0,0,0,0,0,"1",9.5712619047619e-05,0,0.000438610321748186
"537","ASV_560",0.003890409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000185257571428571,0,0.000848956844135117
"538","ASV_561",0,0,0,0,0,0,0,0.0024315297,0,0,0,0,0,0,0,0,0,0,0,0,0.0004411981,"2",0.000136796561904762,0,0.000534509736071172
"539","ASV_562",0,0,0,0,0,0,0,0,0,0.0006201107,0,0,0,0,0.0007527195,0.0003884807,0.0007495578,0,0.0003062571,0,0,"5",0.000134148847619048,0,0.000262655411840361
"540","ASV_563",0.00385744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000183687619047619,0,0.000841762418511927
"541","ASV_564",0,0.005158275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000245632142857143,0,0.00112562788775706
"542","ASV_565",0,0,0.0005030497,0,0,0.0011667023,0.0005624146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196088,"4",0.000115631171428571,0,0.000290536746351277
"543","ASV_566",0,0,0,0,0.0009276055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019677947,0,"2",0.0001378762,0,0.000465481533893832
"544","ASV_567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003042565,0.002497173,0,0,"2",0.000133401404761905,0,0.00054565237922508
"545","ASV_568",0.0037915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000180547619047619,0,0.000827373130829765
"546","ASV_569",0,0.0050701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000241433333333333,0,0.0011063865252855
"547","ASV_570",0,0,0,0,0.0010100594,0,0,0,0,0,0.0011114075,0,0,0,0,0,0,0,0,0.0004434467,0,"3",0.000122138742857143,0,0.000327018063391329
"548","ASV_571",0,0.005026012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000239333904761905,0,0.00109676573494078
"549","ASV_572",0,0,0.0009222579,0,0,0.0007972466,0.0001874715,0,0,0,0,0.000161288,0,0,0,0,0,0,0,0,0.0001797474,"5",0.000107048161904762,0,0.000258745511755859
"550","ASV_573",0,0,0,0,0.0007626979,0,0,0,0,0,0,0,0,0,0.0007770008,0.000472933,0,0,0,0.0004711621,0,"4",0.000118275895238095,0,0.000258585067390659
"551","ASV_574",0,0,0.0004611289,0.0012585401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005555828,"3",0.000108345323809524,0,0.000304854260291689
"552","ASV_575",0,0,0.002326605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000110790714285714,0,0.000507706834512511
"553","ASV_576",0,0,0,0,0.0020201187,0,0,0,0,0.0003100553,0,0,0,0,0,0,0,0,0,0,0,"2",0.000110960666666667,0,0.000442631686092311
"554","ASV_577",0,0,0,0,0.00166969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008314625,0,"2",0.0001191025,0,0.000398829604554063
"555","ASV_578",0,0,0,0,0.002288094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000108956857142857,0,0.000499303045341633
"556","ASV_579",0,0,0.002305645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000109792619047619,0,0.000503132987533165
"557","ASV_580",0,0,0,0,0.0007008575,0,0,0,0,0.0001431025,0.0001778252,0,0,0,0.0001699689,0.0003040284,0,0,0.0001177912,0.0008868934,0,"7",0.000119069861904762,0,0.00024159350726043
"558","ASV_582",0,0.004805573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00022883680952381,0,0.00104866200143505
"559","ASV_583",0,0,0,0,0,0,0,0,0.0001766923,0,0,0,0.0011624769,0.0003682284,0,0,0,0,0.0006360724,0,0,"4",0.00011159380952381,0,0.000288204460385024
"560","ASV_584",0.003560713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000169557761904762,0,0.000777011278595871
"561","ASV_585",0,0.004761485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000226737380952381,0,0.00103904121109032
"562","ASV_586",0,0,0,0,0.0005153364,0,0,0,0.0001177949,0.0006678115,0,0,0,0.0005848333,0.0004613442,0,0,0,0,8.314625e-05,0,"6",0.000115726978571429,0,0.00022427146460931
"563","ASV_587",0,0,0,0,0.0003298153,0,0,0,0,0.0004770082,0.0006668445,0,0.0001037926,0.0002166049,0.0001456876,8.445233e-05,0,0.0003955335,0,0,4.902201e-05,"8",0.000117560044761905,0,0.000191789788830165
"564","ASV_589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002598096,0,0,0,0,0,0,"1",0.000123718857142857,0,0.000566951027750571
"565","ASV_590",0,0,0.0020750802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001143847,"2",0.000104260233333333,0,0.000452259194194932
"566","ASV_591",0,0,0,0,0.0013811016,0,0,0,0,0,0.0005112474,0,0,0,0,0,0,0,0,0.0004434467,0,"3",0.000111228366666667,0,0.0003244729394489
"567","ASV_592",0,0,0,0,0.0011543536,0,0,0,0,0,0.0002000533,0,0,0,0.0001456876,0.0005911663,0,0,0,0,0,"4",9.95838476190476e-05,0,0.000277037924378993
"568","ASV_593",0,0,0,0,0.000453496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00230038,0,"2",0.000131136952380952,0,0.000506767790044955
"569","ASV_594",0,0,0,0,0,0,0,0,0,0,0,0,0,6.498148e-05,0.0004613442,0.001064099,0,0.0004563848,0.0001177912,0,0,"5",0.000103076222857143,0,0.000259654649081978
"570","ASV_595",0,0.004585134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000218339714285714,0,0.00100055826792932
"571","ASV_596",0,0,0,0,0,0.0002722305,0,0,0,0,0,0,0,0,0,0,0,0.0002738309,0.0019082171,0,0,"3",0.000116870404761905,0,0.000418542278985291
"572","ASV_597",0,0,0,0,0,0.0002527855,0,0,0,0,0,0,0,0,0,0,0,0.0001521283,0.0020024501,0,0,"3",0.000114636376190476,0,0.000437085715735105
"573","ASV_598",0,0,0.0012785848,0,0,0,0.000455288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003921761,"3",0.000101240423809524,0,0.000298381153515975
"574","ASV_599",0,0,0,0,0,0,0,0.0019238477,0,0,0,0,0,0,0,0,0,0,0,0,0.0004902201,"2",0.00011495560952381,0,0.0004280184040353
"575","ASV_600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001722827,0,0,0,0,0,"1",8.20393809523809e-05,0,0.000375951673181604
"576","ASV_601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002799257,0,"1",0.000133297952380952,0,0.000610847956768333
"577","ASV_602",0.003296957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000156997952380952,0,0.000719455000738787
"578","ASV_603",0,0,0,0,0.002061346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",9.81593333333333e-05,0,0.000449822575166402
"579","ASV_604",0,0,0,0,0.001030673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001177912,0,0,"2",0.000105170714285714,0,0.000332977855920051
"580","ASV_605",0,0,0,0,0.0008451517,0,0,0,0,0,0.0013114608,0,0,0,0,0,0,0,0,0,0,"2",0.000102695833333333,0,0.000332621083823992
"581","ASV_606",0,0,0,0,0.000226748,0,0,0,0,0.0007393627,0,0,0,0.0001949444,0.0008012821,6.756186e-05,0,0,0,0.000332585,0,"6",0.000112499240952381,0,0.000237437139488183
"582","ASV_607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145258,0,0,0.0003298153,0,0,"2",8.48759666666667e-05,0,0.000321518604783959
"583","ASV_608",0,0,8.384162e-05,0,0,7.778015e-05,0.0001071266,0,0.0002355898,0.001049418,0.0002222815,0,0.0003736533,0,0,0,0,0,7.067471e-05,0,0,"8",0.000105731699047619,0,0.00023880888829953
"584","ASV_609",0,0,8.384162e-05,0.0004270047,0,0,0.0001339082,0.000748163,0,0,0,0.0003958886,0,0,0,0,0,0,0,0,0.0002614507,"6",9.76312771428571e-05,0,0.000198992056624825
"585","ASV_610",0,0,0,0.0007191658,0,0,0.0002142532,0.0013360053,0,0,0,0,0,0,0,0,0,0,0,0,0.000147066,"4",0.000115070966666667,0,0.000323386346095684
"586","ASV_611",0,0,0,0,0,0,0,0,0,4.770082e-05,0,0,0.0002906192,0,0.0004856255,0.001064099,0,0,0,0,0,"3",8.99068819047619e-05,0,0.000253488214715989
"587","ASV_612",0,0,0,0,0,0,0,0,0,0,0,0,0.0001245511,0,0,0,0.0016490271,0.0010040466,0.0001177912,0,0,"4",0.000137876952380952,0,0.000409730189323387
"588","ASV_613",0.003231018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000153858,0,0.000705065931274516
"589","ASV_614",0.003231018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000153858,0,0.000705065931274516
"590","ASV_615",0,0.004320607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00020574319047619,0,0.00094283374407886
"591","ASV_616",0,0,0,0,0.0012986478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009700396,0,"2",0.000108032733333333,0,0.000345135512017534
"592","ASV_617",0,0,0,0,0.0010100594,0,0,0,0.0002159573,0,0,0,0,0,0,0.0006418377,0,0,0,0,0,"3",8.89454476190476e-05,0,0.000256190947771163
"593","ASV_618",0,0,0,0,0,0,0,0,0,0.00233734,0,0,0,0,0,0,0,0,0,0,0,"1",0.000111301904761905,0,0.000510049403564194
"594","ASV_619",0,0,0,0.001595649,0,0,0,0.0006947228,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0.000109065323809524,0,0.000372755641005581
"595","ASV_620",0,0,0,0,0,0,0,0.0008550434,0,0,0,0,0,0,0,0,0,0,0,0,0.0010621436,"2",9.1294619047619e-05,0,0.000290191263315806
"596","ASV_621",0,0,0,0,0,0,0,0.0016032064,0,0,0,0,0,0,0,0,0,0,0,0,0.0006046048,"2",0.000105133866666667,0,0.000367675264116178
"597","ASV_622",0,0,0,0,0,0,0,0,0.0001766923,0,0,0,0,0,0.0015782828,0.0003884807,0,0,0,0,0,"3",0.000102069323809524,0,0.000350309358696425
"598","ASV_623",0,0,0,0,0,0,0,0,0,0,0,0,0.0006227555,0.0014512531,0,0,0,0,0,0,0,"2",9.87623142857143e-05,0,0.000338313913684864
"599","ASV_624",0,0,0,0,0,0,0,0,0,0,0,0,0.0007473066,0.0005848333,0,0,0,0,0,0.0009423242,0,"3",0.000108307814285714,0,0.000277680554392612
"600","ASV_625",0,0,0,0,0.001113127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001164048,0,"2",0.000108436904761905,0,0.000342573324693547
"601","ASV_627",0,0,0,0,0,0,0,0,0.0002552222,0,0,0,0,0,0,0.0014019086,0,0,0,0,0,"2",7.89109904761905e-05,0,0.00030819800951257
"602","ASV_628",0,0,0,0,0,0,0,0,0.0005889744,0,0.0005112474,0,0,0,0,0,0,0,0.0010130041,0,0,"3",0.000100629804761905,0,0.000266626006303223
"603","ASV_629",0,0,0,0,0.000948219,0,0,0,0,0,0,0,0,0,0.0004613442,0.000253357,0,9.127696e-05,0,0.000332585,0,"5",9.9370579047619e-05,0,0.000233208814836622
"604","ASV_630",0,0,0.0003563269,0,0,0.0006416863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007189895,"3",8.17620333333333e-05,0,0.00021392644020676
"605","ASV_631",0,0,0,0,0.0015047823,0,0,0,0,0,0.0002445096,0,0,0,0,0,0,0,0,0.0002771542,0,"3",9.64974333333333e-05,0,0.000332070950101386
"606","ASV_632",0,0,0,0,0,0.0003111206,0,0,0,0,0,0.0009823903,0,0,0,0,0,0,0,0,0.0001797474,"3",7.01551571428571e-05,0,0.000222580231549962
"607","ASV_633",0.0027694438,0.0003967904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0.000150773057142857,0,0.000606212783308235
"608","ASV_634",0,0,0,0,0.0015872361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004434467,0,"2",9.66991809523809e-05,0,0.000354936476665192
"609","ASV_635",0,0,0,0,0,0,0,0,0,0,0,0,0.0004774459,0.0015162345,0,0,0,0,0,0,0,"2",9.49371619047619e-05,0,0.000341880628838189
"610","ASV_636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001570813,0,0,0,0,0,"1",7.4800619047619e-05,0,0.00034277949881527
"611","ASV_637",0,0,0,0,0,0,0,0,0.000451547,0.0007870635,0,0,0,0.0007797778,0,0,0,0,0,0,0,"3",9.61137285714286e-05,0,0.000248739043818632
"612","ASV_638",0.002373809,0.0008376686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2",0.000152927504761905,0,0.000540626238539169
"613","ASV_639",0,0,0,0,0.0008451517,0,0,0,0,0,0.0002667378,0,0,0,0,0,0,0,0,0.0010531859,0,"3",0.000103098828571429,0,0.000289085995199674
"614","ASV_640",0,0,0,0,0,0,0.0011516109,0,0.0002159573,0,4.44563e-05,0,0,0,0,0.0001182333,0,0.0001825539,0.0003298153,0.0002217233,0,"6",0.000107826204761905,0,0.000258448222807044
"615","ASV_641",0,0,0,0,0,0,0,0,0,0,0.002022762,0,0,0,0,0,0,0,0,0,0,"1",9.6322e-05,0,0.000441402856089536
"616","ASV_642",0,0,0,0,0,0,0,0,0,0,0,0.001334291,0,0,0,0,0,0,0,0,0,"1",6.35376666666667e-05,0,0.000291166166980873
"617","ASV_643",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004981913,0.0013840326,0.0001857951,0,0,0,0,0,"3",9.84770952380952e-05,0,0.000315801213140899
"618","ASV_644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272839,0,0,0,0,"1",0.000129923333333333,0,0.000595383509540979
"619","ASV_645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791067,0.001531285,0,0,"2",0.00011058819047619,0,0.000368360967285164
"620","ASV_646",0,0,0,0.0004494786,0,0,0,0.0010420842,0,0,0,0,0,0,0,0,0,0,0,0,0.0005065608,"3",9.51487428571429e-05,0,0.000260235987829417
"621","ASV_647",0,0,0,0,0,0,0,0,0.0002748547,0.0005485594,0,0,0.0011002014,0,0,0,0,0,0,0,0,"3",9.16007380952381e-05,0,0.00026558435970431
"622","ASV_648",0,0,0,0,0,0,0,0,0.0002748547,7.155123e-05,0,0,0,0.001104685,0.0003399378,0.0001351237,0,0,0,0,0,"5",9.17215442857143e-05,0,0.000250812687140508
"623","ASV_649",0,0,0,0,0,0,0,0,0,0.0013594734,0,0,0,0,0,0,0,0,0,0.0009146088,0,"2",0.000108289628571429,0,0.000349171710306412
"624","ASV_650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009431953,0.0013899359,0,0,"2",0.000111101485714286,0,0.000357933292483707
"625","ASV_651",0,0,0.0006078518,8.989572e-05,0,0,0.001499772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3",0.000104643786666667,0,0.000346188123667959
"626","ASV_652",0,0,0,0,0,0,0.0005891963,0,0.0002748547,0.0003816066,0.0002667378,0,0.0005189629,0,0,0,0,0,0,0,0,"5",9.67313476190476e-05,0,0.000188718905104716
"627","ASV_654",0,0,0,0,0,0,0,0,0,0.0002385041,0,0,0,0,0.0015297203,0,0,0,0.0003769318,0,0,"3",0.000102150295238095,0,0.000340578746007315
"628","ASV_655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002096683,0,0,"1",9.98420476190476e-05,0,0.000457533740753671
"629","ASV_656",0.002901322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00013815819047619,0,0.00063312036573527
"630","ASV_657",0,0,0.0002515249,0,0,0.0001750053,5.35633e-05,0,0.0002944872,0,0,7.331271e-05,0,0.0002382654,0,0,0.0002098762,0,0.0006360724,0,0,"8",9.20051147619048e-05,0,0.000160701723090071
"631","ASV_658",0,0,0,0,0.0005565633,0,0,0,0,0.0008824652,0.0004001067,0,0,0,0,0,0,0,0,0.0001662925,0,"4",9.54965571428571e-05,0,0.000232887812273437
"632","ASV_659",0,0,0,0,0,0,0,0,0,0,6.668445e-05,0,0,0,0,0,0,0,0,0.002355811,0,"2",0.000115356926190476,0,0.000513558207741362
"633","ASV_660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002438957,0,"1",0.00011614080952381,0,0.000532224050916305
"634","ASV_661",0,0.003835641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000182649571428571,0,0.000837005486722672
"635","ASV_662",0,0.003835641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000182649571428571,0,0.000837005486722672
"636","ASV_663",0,0,0,0,0.000226748,0,0,0,0.0003141197,0,0,0,8.303406e-05,0.0009314012,4.856255e-05,0.0001182333,0,0,0,0.0001108617,0,"6",8.72838338095238e-05,0,0.000211320683133199
"637","ASV_664",0,0,0,0,0,0,0.0019282787,0,0,0.0003577562,0,0,0,0,0,0,0,0,0,0,0,"2",0.000108858804761905,0,0.000424110434713303
"638","ASV_665",0,0,0,0,0,0,0,0.002297929,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.00010942519047619,0,0.000501449218292104
"639","ASV_666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013174563,0,0,0,0.0002217233,0,"2",7.32942666666667e-05,0,0.000289140042550516
"640","ASV_667",0,0,0,0,0.0003298153,0,0,0,0,0,0.0003111941,0,0,0,0.0002913753,0.0003209188,0,0.0004868105,0,0.0002217233,0,"6",9.34208238095238e-05,0,0.000157540085305188
"641","ASV_668",0,0,0,0,0.0005977902,0,0,0,0.0001963248,0.0002623545,0.0007779852,0,0,0,0,0,0,0,0,0,0,"4",8.73549857142857e-05,0,0.000213276656163815
"642","ASV_669",0,0,0,0,0.0008039248,0,0,0,0,0,0,0,0,0,0.0005584693,0.0003884807,0,0,0,0,0,"3",8.33749904761905e-05,0,0.000219444882327547
"643","ASV_670",0,0,0,0,0,0,0.0009373577,0.0009084836,0,0,0,0,0,0,0,0,0,0,0,0,0.0002614507,"3",0.000100347238095238,0,0.000279363333822511
"644","ASV_671",0,0.003703377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",0.000176351285714286,0,0.000808143115688499
